QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q09.5a	Details or examples on the use of SDMX	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	Dissemination: - SDMX API to access the I.Stat dissemination database (http://sdmx.istat.it/SDMXWS/) - SDDS Plus (https://www.istat.it/nsdp/) - Eurostat Census Hub Reporting: Istat has an internal cross-cutting SDMX architecture for data reportig (e. NA, JVS, LCI, STS, etc.)
Q09.5a	Details or examples on the use of SDMX	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	
Q09.5a	Details or examples on the use of SDMX	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q09.5a	Details or examples on the use of SDMX	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q09.5a	Details or examples on the use of SDMX	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	CSB implements SDMX according to the Eurostat plan. It is used in government finance statistics, quarterly national accounts, annual national accounts, producer price indices, consumer price indices, wage statistics, social statistics, trade and services statistics, industrial and construction statistics, and enterprise structural innovation statistics.
Q09.5a	Details or examples on the use of SDMX	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	
Q09.5a	Details or examples on the use of SDMX	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	Mainly SDMX-IR is used and in some cases SDMX converter. SDMX-IR has more than 130 data-sets mapped. Most of them are National accounts, and Short term statistics.
Q09.5a	Details or examples on the use of SDMX	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	
Q09.5a	Details or examples on the use of SDMX	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q09.5a	Details or examples on the use of SDMX	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q09.5a	Details or examples on the use of SDMX	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	
Q09.5a	Details or examples on the use of SDMX	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	
Q09.5a	Details or examples on the use of SDMX	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	e-GDDS
Q09.5a	Details or examples on the use of SDMX	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	
Q09.5a	Details or examples on the use of SDMX	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	
Q09.5a	Details or examples on the use of SDMX	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	
Q09.5a	Details or examples on the use of SDMX	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	
Q09.5a	Details or examples on the use of SDMX	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	
Q09.5a	Details or examples on the use of SDMX	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	data portal is providing APIs based on SDMX as well as National Summary Page.
Q09.5a	Details or examples on the use of SDMX	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q09.5a	Details or examples on the use of SDMX	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	
Q09.5a	Details or examples on the use of SDMX	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Se viene utilizando para hacer transferencia de informacià³n para datos de Cuentas Nacionales y Comercio Exterior.
Q09.5a	Details or examples on the use of SDMX	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	
Q09.5a	Details or examples on the use of SDMX	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	The service provides data and statistical metadata in the SDMX format, through the web service mechanism - the PULL method and the service transmits data and statistical metadata in the SDMX format, through the EDAMIS platform - the PUSH method. The service is used by international institutions, eg UN, OECD and EUROSTAT.
Q09.5a	Details or examples on the use of SDMX	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q09.5a	Details or examples on the use of SDMX	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	
Q09.5a	Details or examples on the use of SDMX	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	
Q09.5a	Details or examples on the use of SDMX	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	Romania use SDMX standards - according to ESA 2010 for National Accounts Tables. Excel templates are converted with SDMX Converter. Data are directly transmitted from National Accounts Department through eDAMIS transmission program. Partially for job vacancy survey/ labor cost index.
Q09.5a	Details or examples on the use of SDMX	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q09.5a	Details or examples on the use of SDMX	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	Please go to our website at www.sbs.gov.ws and see for yourself and refer to SDMX - Nationla Summary Datapage.
Q09.5a	Details or examples on the use of SDMX	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q09.5a	Details or examples on the use of SDMX	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	
Q09.5a	Details or examples on the use of SDMX	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	SORS implemented Eurostat SDMX-RI within the information system (IS) for data dissemination, which provides possibility to generate appropriate SDMX file for any international institution according to their DSDs. At this moment, SORS transmits datasets to Eurostat in SDMX format for NAMAIN, STS, LCI and TEC domain. At the same time, all SORS datasets available on IMF e-GDDS web page for Serbia or http://www.stat.gov.rs/en-US/NSDP-Serbia were produce using the same information system (IS) for data dissemination. To provide tool for creating reference metadata and quality reports for national needs as well as for metadata and QR transmission to Eurostat, SORS developed national reference metadata system (RZSMETA) fully compliant with SIMS 2.0. Through RZSMETA users have possibility to download prepared metadata or QR in SDMX format and upload it in ESS MH and vice versa.
Q09.5a	Details or examples on the use of SDMX	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	
Q09.5a	Details or examples on the use of SDMX	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	
Q09.5a	Details or examples on the use of SDMX	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	We are using SDMX Converter for transforming .csv files to .ml files which are send to Eurostat through eDamis. When Eurostat prepares DSDs on a new domain, we start to test and use it.On some domains SRMX-RI is used (National Accounts and Census Hub).For the dissemination of STS data on the IMF website we are using SDMX Converter.
Q09.5a	Details or examples on the use of SDMX	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q09.5a	Details or examples on the use of SDMX	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	As I said before: We use ESMS, (Euro SDMX Metadata Structure) the european adaptation of SDMX.You could check it in:https://www.ine.es/dynt3/metadatos/en/index.html
Q09.5a	Details or examples on the use of SDMX	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q09.5a	Details or examples on the use of SDMX	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	SDMX used in connection with our subscription to eGDDS
Q09.5a	Details or examples on the use of SDMX	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q09.5a	Details or examples on the use of SDMX	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q09.5a	Details or examples on the use of SDMX	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	We have an experience working on SDMX Project on UNSD-DFID to provide data exchange using SDMX (Source reference : http://data.un.org/CountryData/) Those are MDGs Data for Exchange on UN Country Data website.
Q09.5a	Details or examples on the use of SDMX	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	
Q09.5a	Details or examples on the use of SDMX	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	
Q09.5a	Details or examples on the use of SDMX	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	
Q09.5a	Details or examples on the use of SDMX	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q09.5a	Details or examples on the use of SDMX	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q09.5a	Details or examples on the use of SDMX	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	ONS does provide SDMX formatted data via its APIs and the National Online Manpower Information System (NOMIS). We also provide data in the JSON-STAT format.
Q09.5a	Details or examples on the use of SDMX	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	
Q09.5a	Details or examples on the use of SDMX	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q09.5a	Details or examples on the use of SDMX	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
