QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	Colombia is currently is carrying out for the adopting and adapting of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	The country has been adopted the classification.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	we are conducting a pilot Time Use Survey
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	NSO uses Time Use: Paid and Unpaid Work (2005).
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	ACL HETUS 2008 (Activity Coding List for Harmonised European Time Use Surveys) was used for the previous TUS.For 2019-2020 survey ACL HETUS 2018 will be used.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	213	150	Europe	155	Western Europe			France	250	FRA				Developed	The last compilation of Time use statistics was in 2010. These statistics were published according to a national classification.For the next exercise of compiling Time use statistics, the NSO will use a classification that shall allow them to be compatible with the European nomenclature HETUS and the International classification ICATUS and to maintain the coherence with previous data.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	The UN Classification ICATUS 2016 will not be used in the next Time Use Survey in Germany (and not even before, since the last survey took place in 2012/13). Since Germany is integrated into the European Statistical System, the national classification of activities is based on the "Activity Coding List (ACL)" of the Harmomized European Time Use Survey (HETUS). According to Eurostat, the ACL of the next HETUS data round 2020 will not be replaced by ICATUS 2016; Nor will it build on the structure of ICATUS 2016. It is possible, however, that individual key components of the ICATUS 2016 will be included in the ACL of HETUS 2020. As part of the revised HETUS Guidelines 2018, the ACL of HETUS 2020 is expected to be adopted by the end of February 2019.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Il est nécessaire de renforcer les capacités à  ce niveau et d'obtenir un soutien financier pour l'enquàªte sur l'emploi du temps.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Statistical Centre of Iran is localizing the ICATUS 2016 and is going to prepare the list of time use activities and will use it in collecting related data in future.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	no budget allocation
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	Italy uses the Activity Coding List (ACL) included in the HETUS guidelines. Italy is participating in the ACL review conducted by the Eurostat TUS Workin Group, and one of the goals is to make it more comparable with ICATUS16. For the release of the e-book "Report on life times. Work, reconciliation, gender equality and subjective well-being", due out in January 2019, Istat have nevertheless harmonized the outputs foreseen in the UNECE 2013 guidelines, using the ICATUS16 definitions at the first digit level.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	Used to guide the classification of the activities to be covered
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	Last time the survey on time use statistics was conducted in 2003, as a pilot survey.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	The "Time Use" survey was conducted for the first time in Luxembourg in 2014, among 2,100 people aged 10 to 74. This survey, recommended by EUROSTAT, consists of collecting detailed schedules from a representative sample of the resident population. The survey was realised according the gudelines of theHarmonised European Time Use Surveys (HETUS).
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	ICATUS 2016 is being used in the ongoing Time-Use Survey (October 2018 - September 2019)
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	The last National Survey on Time Use was carried out in 2014. We use the regional Cautal Classification.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	Time Use Statistics will be conducted in 2019. ICATUS 2016 will be used for the upcoming survey. The preparation for the survey is underway.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Nil
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	We are yet to compile time use statistics
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	New Zealand is currently exploring the potential use of this classification for the next Time Use Survey.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	Norway has not compiled time use statistics since 2010, but depending on funding it will be done in 2-3 years. Then HETUS will be the guiding classification.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	PCBS implemented the second survey of time use in 2012/2013 using (ICATUS 2010) and the third survey will be in 2022/2023, then we will use the (ICATUS 2016).
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	En el aà±o 2010, se ejecutà³ la encuesta del uso del tiempo que se ha permitido realizar la Cuenta Satélite del Trabajo en el marco del Sistema de Cuentas Nacionales.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	Poland uses Harmonized European Time Use Surveys Activity Coding List.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	Armstat has conducted the only TUS in October 2008. Unfortunately, we could not conduct the second round of TUS due to lack of financial resources, in case of availability of resources Armstat is committed to conduct TUS using ICATUS 2016.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	The last Time Use Survey was carried out in 2011-2012, using HETUS 2008.For the next TUS the ICATUS is going to be used. No specific dat for it was set yet.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	We've been using the ILO Employment classifications
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	In the Employment module of an household survey, Time Use is captured
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	Unable to anser question 9.2 and 9.3
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	We currently use ICATUS trial version, but we plan to apply ICATUS 2016 in 2019.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	Turkish Statistical Institute (TurkStat) is a member of the Time Use Survey Working Group held by Eurostat and the participation has been provided to the meetings since 2013. Accordingly, TurkStat implemented Time Use Survey (TUS) for the first time in 2006 in harmony with Harmonised European Time Use Survey (HETUS) 2002 Guideline. The second application was implemented on 1 August 2014 - 31 July 2015 by using HETUS 2008 Guideline as a reference document. TUS, 2014-2015 micro data and metadata file set was prepared and transferred by TurkStat to Eurostat HETUS Database 2010 for the first time. Consequently, activity coding list and location of activity coding list recommended in HETUS guideline were used as classification of activity in TurkStat. There are some differences between ICATUS and HETUS activity list. It can be understood that it's reason is for classifying the activities based on the concept of productive/non-productive activities following the System of National Accounts (SNA) framework in ICATUS 2016. It can be seen that the activities were grouped by taking reference of their aims and intentions in ICATUS 2016. This methodology seems logical and beneficial. In the future this subject will be more important, so more countries may use this activity list.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	Questionnaire developed in line with the classifications of Time use.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	ONS has not carried out a new time use survey since 2014-15. That survey was compliant with the European HETUS standard. We do have further time use work in development, but this is still at the planning stage.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	I do not have information to respond to this question by your survey deadline of November 30.
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q09.3a	Details on use of the International Classification of Activities for Time Use Statistics 2016 (ICATUS 2016)	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
