QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q09.1a	Details on version of SNA currently used	169	150	Europe	151	Eastern Europe			Bulgaria	100	BGR				Developed	The European System of Accounts 2010 (ESA 2010) is the system of national accounts and regional accounts used by members of the European Union. National accounts provide information to analyze the structure of economies and their development over time. They contain a wide range of statistics describing an economy in various ways. National accounts data are compiled according to ESA 2010 methodology.
Q09.1a	Details on version of SNA currently used	46	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Cabo Verde	132	CPV			1	Developing	
Q09.1a	Details on version of SNA currently used	114	19	Americas	21	Northern America			Canada	124	CAN				Developed	
Q09.1a	Details on version of SNA currently used	68	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Cayman Islands	136	CYM				Developing	Transitioning to 2008 SNA is in progress
Q09.1a	Details on version of SNA currently used	123	142	Asia	30	Eastern Asia			China	156	CHN				Developing	We issued The china's System of National Accounts(2016) in July 2017,which conform to the 2008 SNA.
Q09.1a	Details on version of SNA currently used	102	19	Americas	419	Latin America and the Caribbean	5	South America	Colombia	170	COL				Developing	By agreeing upon a work agenda with the OECD, and under the accompaniment of the International Monetary Fund, Colombia managed to update a new base for the System of National Accounts and release it in 2018. The new base of national accounts presented several innovative aspects for the users of the NSS, in terms of the best international practices, specifically, elements such as the following were highlighted: The revision and inclusion of international recommendations proposed by the 2008 SNA, such as the treatment of financial intermediation services indirectly measured (FISIM), the measurement of research and development as gross fixed capital formation, the explicit calculation of the non-observed economy, and the institutional classification of the financial sector, among others. The incorporation of goods in process and works in progress in the measurement of agriculture and livestock activities as well as construction; also, the valuation of the capital services in the production associated with the investment in slow-maturing crops.
Q09.1a	Details on version of SNA currently used	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	
Q09.1a	Details on version of SNA currently used	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	It has adapted to the country.
Q09.1a	Details on version of SNA currently used	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	La Cà´te d'Ivoire est en train réaliser le Changement de l'année de base et de mettre en place SCN 2008.
Q09.1a	Details on version of SNA currently used	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	we use ESA 2010, with derogations granted to a new member state which expire in 2020.
Q09.1a	Details on version of SNA currently used	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	
Q09.1a	Details on version of SNA currently used	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	
Q09.1a	Details on version of SNA currently used	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	The Central Bank is the entity in charge of preparing the national accounts, the version they use in their last change of base year is the SNA 2008.
Q09.1a	Details on version of SNA currently used	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	Currently NSO applies version 1993 SNA with SNA 2008 amendments (partial implementation)
Q09.1a	Details on version of SNA currently used	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	We use the UN SNA 1993 with the base year in 2006
Q09.1a	Details on version of SNA currently used	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	In practice ESA2010 is used.
Q09.1a	Details on version of SNA currently used	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	European Union version ESA
Q09.1a	Details on version of SNA currently used	213	150	Europe	155	Western Europe			France	250	FRA				Developed	
Q09.1a	Details on version of SNA currently used	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	Transition to the SNA 2008 is planned in 2019. Transition to NACE Rev. 2 and general revision of time series is planned in 2019 as well.
Q09.1a	Details on version of SNA currently used	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	In Germany, the 2014 major revision involves a thorough revision of the entire national accounting system, as is always the case in major revisions. The Federal Statistical Office has therefore recalculated all national accounts aggregates in full detail back to 1991. The main purpose of the 2014 major revision of national accounts was to implement the new â€œEuropean System of National and Regional Accountsâ€ (ESA 2010). The ESA 2010 itself is based on the worldwide SNA 2008.
Q09.1a	Details on version of SNA currently used	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q09.1a	Details on version of SNA currently used	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Il existe une nouvelle version du SCN 2008
Q09.1a	Details on version of SNA currently used	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q09.1a	Details on version of SNA currently used	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Hungary is a Member State of the European Union thus has implemented the European System of Accounts - ESA2010.
Q09.1a	Details on version of SNA currently used	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	ESA 2010
Q09.1a	Details on version of SNA currently used	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Is currently working on the application system 2008 completed than 60%
Q09.1a	Details on version of SNA currently used	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	EU Regulation ESA 2010 which is based on 2008 SNA
Q09.1a	Details on version of SNA currently used	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	
Q09.1a	Details on version of SNA currently used	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	
Q09.1a	Details on version of SNA currently used	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	--
Q09.1a	Details on version of SNA currently used	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	Conversion to SNA 2008 is currently being undertaken
Q09.1a	Details on version of SNA currently used	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q09.1a	Details on version of SNA currently used	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q09.1a	Details on version of SNA currently used	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	ESA 2010
Q09.1a	Details on version of SNA currently used	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	ESA2010
Q09.1a	Details on version of SNA currently used	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	
Q09.1a	Details on version of SNA currently used	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	It has to be mentioned that ESA2020 is used (disseminating statistics on national level and providing data to Eurostat).  Data published on the statistical portal correspond to the concepts of SEC2010.
Q09.1a	Details on version of SNA currently used	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q09.1a	Details on version of SNA currently used	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q09.1a	Details on version of SNA currently used	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	
Q09.1a	Details on version of SNA currently used	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	Mexico implements 55 of the 57 recommendations of the 2008 SNA.
Q09.1a	Details on version of SNA currently used	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	
Q09.1a	Details on version of SNA currently used	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	NSS is in transition process to 2008 version.
Q09.1a	Details on version of SNA currently used	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Nil
Q09.1a	Details on version of SNA currently used	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	We are in the process of migrating into SNA 2008
Q09.1a	Details on version of SNA currently used	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	Stats NZ implemented 2008 SNA from November 2014 starting with the Annual National Accounts and flowing through to the quarterly National Accounts.
Q09.1a	Details on version of SNA currently used	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	
Q09.1a	Details on version of SNA currently used	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	we are planning to implement SNA 2008 in 2020
Q09.1a	Details on version of SNA currently used	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q09.1a	Details on version of SNA currently used	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	This is for the rebasing and production of the GDP estimates for 2007 to 2016
Q09.1a	Details on version of SNA currently used	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Se utiliza el Sistema de Cuentas Nacionales 2008 (SCN 2008) que es la àºltima versià³n de la norma estadà­stica internacional para las cuentas nacionales, adoptada por la Comisià³n de Estadà­stica de las Naciones Unidas (UNSC). Cabe seà±alar que es la actualizacià³n del SCN 1993.
Q09.1a	Details on version of SNA currently used	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	Some recommendations of the 2008 SNA will be implemented in the ongoing overall revision and rebasing of the Philippine SNA.
Q09.1a	Details on version of SNA currently used	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	Polish national accounts are compile according to the European System of National and Regional Accounts in the European Union (ESA2010), introduced by Regulation (EU) No 549/2013 of the European Parliament and of the Council of 21 May 2013. ESA2010 in the EU is the equivalent of worldwide System of National Accounts SNA2008.
Q09.1a	Details on version of SNA currently used	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q09.1a	Details on version of SNA currently used	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	National Accounts of Armenia, 2017 published on 20 November 2017 and posted on the website at https://www.armstat.am/en/?nid=81&id=1981
Q09.1a	Details on version of SNA currently used	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	This year, NBS started applying the SNA 2008 in the production of main macroeconomic estimates.
Q09.1a	Details on version of SNA currently used	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	In compilation of National Accounts, Romania use the Regulation 543/2013 of European Parliament and of Council on the European System of National and Regional accounts in the EU, named ESA 2010 is roughly compatible with SNA 2008.
Q09.1a	Details on version of SNA currently used	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q09.1a	Details on version of SNA currently used	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	That is the 2008 version
Q09.1a	Details on version of SNA currently used	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q09.1a	Details on version of SNA currently used	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	Les comptes nationaux 2015 et 2016 produits avec la nouvelle année de base (2014) ont utilisé le SCN 2008.Cf. http://www.ansd.sn/ressources/methodes/Mise%20en%20oeuvre%20du%20changement%20annee%20de%20base_vf_bis.pdf
Q09.1a	Details on version of SNA currently used	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q09.1a	Details on version of SNA currently used	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	We have expressed commitment to use SNA 2008
Q09.1a	Details on version of SNA currently used	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	The SNA is used as the overall conceptual framework. Singapore has adopted the major recommendations of the 2008 SNA.
Q09.1a	Details on version of SNA currently used	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	
Q09.1a	Details on version of SNA currently used	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q09.1a	Details on version of SNA currently used	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	We use ESA 2010 that is the European of SNA2008
Q09.1a	Details on version of SNA currently used	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q09.1a	Details on version of SNA currently used	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	In transition from SNA 1993 to SNA 2008, with support from CARICOM, CARTAC and Statistics Canada.
Q09.1a	Details on version of SNA currently used	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q09.1a	Details on version of SNA currently used	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q09.1a	Details on version of SNA currently used	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	We currently use partial SNA 2008, but we plan to fully apply SNA 2008 in the future.
Q09.1a	Details on version of SNA currently used	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	we work ti integarte SNA2008
Q09.1a	Details on version of SNA currently used	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	ESA 2010 also used. Gross Domestic Product by Production Approach: In 2016, 1998-2016 period has been revised. Note: Because of the transition from ESA-95 to ESA-2010, using new sub-accounts based on 2012 Supply-Use and Input-Output Tables in calculation, integration of new administrative records and survey results into the accounting system 2009 based chain linked GDP volume indices have been started to be produced. Gross Domestic Product by Income Approach: In 2016, 1998-2006 period has been revised. Note: Because of the updates in quarterly accounting by the addition of administrative records from Revenue Administration and Social Security Institution, GDP by income method has been revised.
Q09.1a	Details on version of SNA currently used	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	use of ISIC Rev4, CPC etc
Q09.1a	Details on version of SNA currently used	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q09.1a	Details on version of SNA currently used	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	we are moving from 1993 to 2008
Q09.1a	Details on version of SNA currently used	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	The national accounts are produced in line with international standards, most notably the European System of Accounts 2010 (ESA2010) that is enforced for all European Union (EU) member states through an EU regulation. ESA2010 is in turn consistent with the United Nations System of National Accounts 2008 (SNA08).
Q09.1a	Details on version of SNA currently used	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	The US National Accounts is produced by the US Bureau of Economic Analysis.https://www.bea.gov/national/sna-and-nipas
Q09.1a	Details on version of SNA currently used	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	We calculate GDP and GRDP
Q09.1a	Details on version of SNA currently used	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
