QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q01.4a	Statistics covered in the calendar	34	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Congo	178	COG				Developing	
Q01.4a	Statistics covered in the calendar	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	- All from the statistical operations of the INEC.- All macroeconomic statistics provided by the Banco Central de Costa Rica (BCCR).- Educational statistics of the Ministerio de Educacià³n Pàºblica (MEP).
Q01.4a	Statistics covered in the calendar	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	
Q01.4a	Statistics covered in the calendar	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	All.
Q01.4a	Statistics covered in the calendar	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	Allhttps://www.czso.cz/csu/czso/catalogue-of-products
Q01.4a	Statistics covered in the calendar	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	All statistical products that are to be disseminated
Q01.4a	Statistics covered in the calendar	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	All information on economic, sociodemographic and environmental statisctics and other domains included in the Inventory od Statistical Operations of the National Statistics Program
Q01.4a	Statistics covered in the calendar	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	All Economic, social and Demographic Statistics are included.
Q01.4a	Statistics covered in the calendar	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	
Q01.4a	Statistics covered in the calendar	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	The Official Statistics Act states that the Statistics Estonia shall disseminate official statistics in an objective and impartial manner and pursuant to the release calendar published on its website. A producer of official statistics shall not disseminate official statistics prior to the due date indicated in the release calendar.So, there is no publication of any statistics not included in the release calendar.
Q01.4a	Statistics covered in the calendar	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	All statistics are covered
Q01.4a	Statistics covered in the calendar	213	150	Europe	155	Western Europe			France	250	FRA				Developed	In the four-month calendar :ILO unemployment and labour market-related indicators (results of the labour force survey) Payroll employment Quarterly national accounts (first estimate) General government national accounts(first results) Industrial Production Index Monthly business survey (good producing industries) Quarterly business survey (good producing industries) Monthly survey of building Bi-monthly survey of wholesaling Monthly survey of retailing Monthly survey of services Industrial investment survey Enterprises births Business climate indicator and turning point indicator Flash estimate of payroll employment Household consumption expenditure on goods Monthly consumer confidence survey Consumer price index (provisional results) Consumer price index (final results) Industrial producer and import price indices Rent reference index Indexes of prices of second-hand dwellings Quarterly national accounts (second estimate) Quarterly national accounts (detailed figures) Debt of the general government according to the Maastricht definition Annual national accounts (first results)In the weekly calendar : Chiffre d'affaires dans l'industrie et la construction Enquàªte trimestrielle de conjoncture dans la promotion immobilière Enquàªte trimestrielle de conjoncture dans les travaux publics Volume des ventes dans le commerce; réparation d'automobiles et de motocycles Indice de production dans les services Chiffre d'affaires des grandes surfaces alimentaires Fréquentation touristique dans les hà´tels, campings et autres hébergements collectifs touristiques en France métropolitaine Enquàªte trimestrielle dans l'artisanat du bâtiment Enquàªte crédit-bail Indice du coà»t horaire du travail révisé - tous salariés Indices du coà»t du travail dans l'industrie, la construction et le tertiaire "L'emploi dans la fonction publique" "Les salaires dans la fonction publique" Indice des prix à  la consommation (moyennes annuelles) Indice des prix dans la grande distribution Indice des prix des logements neufs et anciens Prix du pétrole et des matières premières importées "Indices des prix agricoles" Indice du coà»t de la construction Indice des loyers commerciaux Indice des loyers des activités tertiaires Indices des prix à  la production des services aux entreprises Indice des prix de l'entretien-amélioration de logements Index bâtiment, travaux publics et divers de la construction Indice des coà»ts de production dans la construction
Q01.4a	Statistics covered in the calendar	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	Release calendar covers all statistical outputs for the current year. Calendar is updated in accordance with the annual statistical programme. The release calendar is available on the website.
Q01.4a	Statistics covered in the calendar	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	
Q01.4a	Statistics covered in the calendar	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	Statistics whose publication is foreseen in the Annual Statistical Work Program.
Q01.4a	Statistics covered in the calendar	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	
Q01.4a	Statistics covered in the calendar	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q01.4a	Statistics covered in the calendar	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Full content of the calendar can be found at: http://www.ksh.hu/katalogus/#/enIt covers the dates of publication of the following products in all subject matter statistcs:news releasespublicationspredefined (STADAT) tabledatasets of Dissemination database
Q01.4a	Statistics covered in the calendar	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	All official publications.
Q01.4a	Statistics covered in the calendar	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Agriculture, Industrial, Construction, Education, Health, Population, Standard Numbers, Transport and Communications, Trade, Environment, Living Conditions, Human Development
Q01.4a	Statistics covered in the calendar	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	All our statistics are included in the release calendar
Q01.4a	Statistics covered in the calendar	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	1 Survey on the Wage of Workers engaged in Development Projects 2 Survey on Hire of Machinery and Equipment Used in the Development Projects 3 Construction Materials Price Survey 4 Survey on Building Permits 5 Survey on Price and Rental Rate of Housing in the Nation's Cities 6 Survey on Price and Rental Rate of Housing in Tehran 7 Survey of the Manufacturing Establishments with 10 and More Workers 8 Survey on the Nation's Operating Mines 9 Energy Consumption Survey in the Manufacturing Establishments with 10 or More Workers 10 Survey on Environmental Characteristics of the Operating Mines 11 Survey on Research and Development 12 Comprehensive Survey of Trade and Services 13 Survey of National Tourists 14 Survey of Household Behavioral Culture 15 Labour Force Survey (Annual results) 16 Labour Force Survey (Quarterly results) 17 Rural Households Income and Expenditure survey 18 Urban Households Income and Expenditure survey 19 Iran's Population and Health indicators in the year 1395 20 Selection of National Housing and Population Census Indicators, the years 1390 and 1395 21 Horticulture Survey 22 Livestock Slaughtering, the year 1396 23 Quarterly results of Livestock Slaughtering, the year 1397 24 Updating the Frame for the Survey of Broiler Farms 25 Updating the Frame for the Survey of Layer farms 26 Report of the Performances of the Statistical Centre of Iran 27 National Strategy for Development of Statistics National Statistical Plan) 28 The Consumer Price Index of Rural households (Monthly results) 29 Consumer Price Index of Rural households (Annual results) 30 Consumer Price Index of Urban Households (Monthly results) 31 Consumer Price Index of Urban Households (Annual results) 32 Consumer Price Index for Goods and Services of the Nation's households (National-monthly index) 33 Consumer Price Index for Goods and Services of the Nation's households (National-annual index) 34 Consumer Price Index for Goods and Services of Urban Households by Expenditure Deciles (monthly) 35 Consumer Price Index for Goods and Services of Urban Households by Expenditure Deciles (Annually) 36 Report of Average Price of Selected Food Items in Urban Areas- Monthly for the year 1396 37 Quarterly Results of the Producer Price Index (Monthly) 38 Annual Results of the Producer Price Index 39 Annul Results of the Survey on Prices in the Service Sector 40 Quarterly result of the Survey on Price index of services (s) 41 Price Index of Exported Goods (Annual report) 42 Price Index of Exported Goods (Quarterly report) 43 Price Index of Imported Goods ( Annual report) 44 Price Index of Imported Goods (Quarterly report) 45 Producer Price Index of Modern Cattle Farms Products ( Quarterly results) 46 Producer Price Index of Modern Cattle Farms Products (Annual results) 47 Producer Price Index of Modern Cattle Farms Products (Quarterly results) 48 Producer Price Index of Modern Cattle Farms Products (Annual results) 49 Quarterly Results of the Survey on the Prices Index in the Energy Sector 50 Annual Results of the Survey on the Prices Index in the Energy Sector 51 Producer Price Index of Manufacturing sector (Quarterly results) 52 Producer Price Index of Manufacturing Sector (Annual results) 53 Producer Price Index of Mining Sector (Quarterly results) 54 Producer Price Index of Mining sector (annual results) 55 Price Index of Sale and Expense of Agricultural Products and Services in Rural Areas (Quarterly results) 56 Price Index of Sale and Expense of Agricultural Products and Services in Rural Areas (Annual results) 57 Price Index of Residential Buildings Inputs in Tehran (Quarterly results) 58 Price Index of Residential Buildings Inputs in Tehran (Annual results) 59 Average Price Index of Sale and Expense of Agricultural Products and Services in Rural Areas (Quarterly results) 60 Average Price Index of Sale and Expense of Agricultural Products and Services in Rural Areas ( Annual results) 61 Iran Statistical Yearbook (Persian Version) 62 Iran Statistical Yearbook (English Version) 63 Iran Statistical Pocketbook (Persian Version) 64 Iran Statistical Pocketbook (English Version) 65 Quarterly Report of Iran's Economy 66 List and Profile of government agencies' Indicators 67 Iran National Accounts- Production method (national production) 68 Iran National Accounts- Expenditure method (national expenditure) 69 Quarterly National Accounts at Current and Constant Prices (Production Method) 70 Quarterly National Accounts at Current and Constant Prices (Expenditure Method) 71 Regional Accounts 72 Quarterly Report of Foreign Trade (Rial and dollar) 73 Index of Production in the Manufacturing Sector 74 Index of Production in the Agriculture Sector 75 Index of Production in the Mining sector
Q01.4a	Statistics covered in the calendar	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	According to the IMF regulations
Q01.4a	Statistics covered in the calendar	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	For information on release calendar please refer to: https://www.istat.it/en/analysis-and-products/press-releases The press release for 2018 is available in Italian at https://www.istat.it/it/files//2013/12/calendario_2018.pdf
Q01.4a	Statistics covered in the calendar	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	National AccountsLabour ForceConsumer price IndexProducer Price IndexInternational Merchandise TradePopulation estimatesFrom Other AgenciesGovernment Finance StatisticsMonetary StatisticsBalance of Payments
Q01.4a	Statistics covered in the calendar	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	social and population and economic and data
Q01.4a	Statistics covered in the calendar	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q01.4a	Statistics covered in the calendar	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	All official statistics produced by the Central Statistical Bureau of Latvia.
Q01.4a	Statistics covered in the calendar	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	All publications
Q01.4a	Statistics covered in the calendar	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	An advanced release calendar covers all domains, themes, and forms (publications, data base events, releases) of statistics.
Q01.4a	Statistics covered in the calendar	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	The advanced release calendar is IMF SDDS conform.
Q01.4a	Statistics covered in the calendar	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	All press release and publication that are produced frome statistical surveys.The release calendar are up date once per year and is publiched on SSO Web site.
Q01.4a	Statistics covered in the calendar	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	All the statistics released by DOSM and release calendar link is as follows:https://www.dosm.gov.my/v1/index.php?r=column/carc&menu_id=dkJWZjFlYnVsYXNCa09HNGVMSWRpQT09
Q01.4a	Statistics covered in the calendar	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	The advance release calendar is accessible at: http://statsmauritius.govmu.org/English/Publications/Pages/Publication-Programme.aspxIt covers demographic, economic, financial, environmental and social statistics except Health statistics, which is produced by the Ministry of Health and Quality of Life and External Sector Statistics (E.g. Balance of Payments) and Monetary/Financial statistics, produced by the Bank of Mauritius.
Q01.4a	Statistics covered in the calendar	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	The calendar covers all the information of INEGI and the National Interest Information produced by the State Units and the release dates for the next year are updated every six months.
Q01.4a	Statistics covered in the calendar	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	48 group, 82 set, 346 indicators
Q01.4a	Statistics covered in the calendar	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	In this point each year all members of NSS enrolled in Annual Plan they have obligation of presenting data of publication for all statistical products planned to be published. Then the calendar of publication is released in page web of NSO. For 2018, is already there in www.ine.gov.mz. For next year in January will be there. Once the calendar of publication is there the users has been communicated.
Q01.4a	Statistics covered in the calendar	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	
Q01.4a	Statistics covered in the calendar	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	Monthly CPISectoral ReportsQuarterly Trade Statistics BulletinAnnual Trade Statistics BulletinQuarterly GDPAnnual National Accounts National Surveys such as: Annual Labour Force Survey; National Household Income and Expenditure Survey (NHIES);Ad Hoc Surveys in collaboration with the NSS
Q01.4a	Statistics covered in the calendar	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	All our data and statistics are released through the calendar.
Q01.4a	Statistics covered in the calendar	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	All statistical products
Q01.4a	Statistics covered in the calendar	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	
Q01.4a	Statistics covered in the calendar	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	All statistical topics: http://www.pcbs.gov.ps/calender.aspx?CurrentMonth=true
Q01.4a	Statistics covered in the calendar	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	
Q01.4a	Statistics covered in the calendar	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Las producidas por el INEI, econà³micas, sociales y demogrà¡ficas. Contiene 21 boletines que se difunden en base a un calendario que se cumple.
Q01.4a	Statistics covered in the calendar	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	The Advance Release Calendar (or ARC) covers statistics that are deemed most critical and essential for social and economic planning/analysis, e.g., population, health, national accounts, price index, inflation rate, rice/corn stocks, visitor arrivals, etc. This is as provided under Executive Order No. 352 - "Designation of Statistical Activities that will Generate Critical Data for Decision-Making of the Government and the Private Sector," which laid down the Philippines' System of Designated Statistics.
Q01.4a	Statistics covered in the calendar	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	The calendar covers all main statistics and publications such as: publications of services of official statistics, communications and announcements by the President of Statistics Poland, news releases of Statistics Poland and publications of other institutions that conduct statistical surveys withinPolish official statistical system.
Q01.4a	Statistics covered in the calendar	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	ÙƒÙ„ Ø§Ù„Ø§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ù…ØªØ¹Ù„Ù‚Ø© Ø¨Ø§Ù„Ø³ÙƒØ§Ù† ÙˆØ§Ù„Ø²ÙˆØ§Ø¬ ÙˆØ§Ù„Ø·Ù„Ø§Ù‚ ÙˆØ§Ù„ÙƒÙˆØ§Ù„ÙŠØ¯ ÙˆØ§Ù„ÙˆÙÙŠØ§Øª ÙˆØ§Ù„Ø®Ø¯Ù…Ø§Øª Ø§Ù„ØµØ­ÙŠØ© ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„ØªØ¹Ù„ÙŠÙ… ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ù‚ÙˆÙ‰ Ø§Ù„Ø¹Ø§Ù…Ù„Ø© ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ø¨ÙŠØ¦Ø© ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ø³ÙŠØ§Ø­Ø© ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ù…Ø¬ØªÙ…Ø¹ Ø§Ù„Ù…Ø¯Ù†ÙŠ ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø°ÙˆÙŠ Ø§Ù„Ø§Ø¹Ø§Ù‚Ø© Ùˆ Ø§Ù„Ù†ÙˆØ¹ Ø§Ù„Ø§Ø¬ØªÙ…Ø§Ø¹ÙŠ ÙˆØ§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ø·Ø§Ù‚Ø© ÙˆØ§Ù„Ø§Ø­ØµØ§Ø¡Ø§Øª Ø§Ù„Ø§Ù‚ØªØµØ§Ø¯ÙŠØ© Ø¨Ø§Ù†ÙˆØ§Ø¹Ù‡Ø§ ÙƒØ§Ù„Ø§Ø³ØªØ«Ù…Ø§Ø± Ø§Ù„Ø§Ø¬Ù†Ø¨ÙŠ ÙˆØ§Ù„Ø­Ø³Ø§Ø¨Ø§Øª Ø§Ù„Ù‚ÙˆÙ…ÙŠØ© ÙˆØ§Ù„ØªØ¬Ø§Ø±Ø© Ø§Ù„Ø®Ø§Ø±Ø¬ÙŠØ© ÙˆØ§Ù„Ø§Ø³Ø¹Ø§Ø± Ø§Ù„Ù‚ÙŠØ§Ø³ÙŠØ© ÙˆØºÙŠØ±Ù‡Ø§
Q01.4a	Statistics covered in the calendar	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	All statistics is covered in the calendar posted on the website at https://www.armstat.am/en/?nid=33
Q01.4a	Statistics covered in the calendar	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	http://www.statistica.md/pageview.php?l=en&id=5861&idc=213
Q01.4a	Statistics covered in the calendar	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	http://www.insse.ro/cms/files/catalog/Catalogul-publicatiilor_INS_2018.pdf
Q01.4a	Statistics covered in the calendar	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q01.4a	Statistics covered in the calendar	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	
Q01.4a	Statistics covered in the calendar	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q01.4a	Statistics covered in the calendar	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	NÂ° Titre de publication Périodicité 1 Produit intérieur brut annuel Annuelle 2 Banque de Données Economiques et Financières Annuelle 3 Evolution annuelle de l'Indice Harmonisé des Prix à  la Consommation Annuelle 4 Projections démographiques Annuelle 5 Note d'Analyse du Commerce Extérieur Annuelle 6 Rapports du RGPHAE 2013 : Population Annuelle 7 Enquàªte Emploi Trimestrielle 8 Indices des Prix de Production des Services (IPPS) Trimestrielle 9 Note sur les Evolutions Economiques Récentes Trimestrielle 10 Produit intérieur brut trimestriel (base 2014) Trimestrielle 11 Indice du Coà»t de la Construction Trimestrielle 12 Note d'Analyse des Prix à  la Consommation Trimestrielle 13 Bulletin Mensuel des Statistiques Economiques Mensuelle 14 Repères Statistiques Mensuelle 15 Indice National des Prix à  la Consommation Mensuelle 16 Indice des Prix des Matériaux de Construction Mensuelle 17 Indice Harmonisé des Prix à  la Consommation Mensuelle 18 Production Industrielle mensuelle Mensuelle 19 Indice des Prix à  la Production Industrielle Mensuelle 20 Indice Mensuel des Prix du Commerce Extérieur Mensuelle 21 Bulletin Mensuel des Statistiques du Commerce Extérieur Mensuelle
Q01.4a	Statistics covered in the calendar	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	Agriculture, forestry and fishery Catering and tourism Census Construction Culture Descriptive indicators and econometric analyzes Domestic trade Education Elections Energy Environment Household budget Survey, Income and Living conditions Survey Industry Judiciary Labour market National accounts Population Prices Register of spatial units Science, Technology and Innovation Statistical business register Transport and telecommunications Usage of ICT
Q01.4a	Statistics covered in the calendar	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	
Q01.4a	Statistics covered in the calendar	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	Please refer to the Advance Release Calendar via https://www.singstat.gov.sg/whats-new/advance-release-calendarThe following statistics are covered in the advance release calendar : National Accounts â€¢ Merchandise Trade â€¢ Manufacturing â€¢ Labour, Employment, Wages and Productivity â€¢ Prices and Price Indices â€¢ Services â€¢ Business Expectations â€¢ Public Finance â€¢ Finance and Insurance â€¢ Balance of Payments â€¢ External Debt â€¢ International Investment Position â€¢ Household Sector Balance Sheet â€¢ Population and Population Structure â€¢ Building, Construction, Real Estate and Housing
Q01.4a	Statistics covered in the calendar	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	Every November, SURS publishes a Release Calendar of announced publications for the following year. A publicly released Release Calendar for the current and previous years is easily accessible from SURS's website (https://www.stat.si/StatWeb/en/ReleaseCal). It covers all statistics defined in European regulations and agreements, and statistics covering national requirements and needs. The release calendar includes all releases, i.e. first releases, updates of the SI-STAT database and all other publications. The search engine allows browsing by title, producers, date, theme and sub-theme. Release Calendar also includes releases from authorized producers (NSS) with a link to the release on their website.
Q01.4a	Statistics covered in the calendar	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q01.4a	Statistics covered in the calendar	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	All the statistics released by INE: https://www.ine.es/daco/daco41/calen.htm
Q01.4a	Statistics covered in the calendar	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	All the statistics produced by NSO
Q01.4a	Statistics covered in the calendar	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	CPI, GDP, Trade Statistics, Wages and Prices in the Construction Industry (LPB), Annual an Quarterly Economic Statistics (EJS/EKS)
Q01.4a	Statistics covered in the calendar	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q01.4a	Statistics covered in the calendar	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q01.4a	Statistics covered in the calendar	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	labour, population, household income & expenditure, agriculture, industrial, ICT , health, religious & culture, education.
Q01.4a	Statistics covered in the calendar	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	the statistics in relation with the standard NSDD
Q01.4a	Statistics covered in the calendar	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	All statistics covered in the advanced released calender are available at TurkStat's website (http://www.tuik.gov.tr/takvim/tkvim.zul#tb1) and the web-page dedicated to OSP (http://www.officialstatistics.gov.tr/?q=en/content/national-data-release-2018-calendar).
Q01.4a	Statistics covered in the calendar	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	Consumer price Index, producer price Index, Annual and Quarterly GDP, Construction sector Indices
Q01.4a	Statistics covered in the calendar	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	All statistical data are spesified in the Plan of Statistical Observation for the current year
Q01.4a	Statistics covered in the calendar	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q01.4a	Statistics covered in the calendar	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	All official statistical products by UK government departments are announced and linked via the release calendar https://www.gov.uk/government/statistics . Devolved governments in Wales, Scotland and Northern Ireland have local websites for their statistical products: Scotland https://www2.gov.scot/Topics/Statistics, Wales: https://gov.wales/statistics-and-research/?lang=en and Northern Ireland: https://www.nisra.gov.uk/
Q01.4a	Statistics covered in the calendar	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	An example:The Schedule of Release Dates for the Principal Federal Economic Indicators (PFEI) are published by the end of the prior fiscal year. For example, the 2019 PFEIs were posted by September 30, 2018.https://www.whitehouse.gov/wp-content/uploads/2018/09/pfei_schedule_releasedates_2019.pdf
Q01.4a	Statistics covered in the calendar	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	Information disclosure calendar is publish on the website, include: CPI, IIP, and report on social economic
Q01.4a	Statistics covered in the calendar	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
